流水號,開課系所,課程概述,課程目標,課程要求,評量方式,預期學習時數
26004,積體電路設計與自動化碩士學位學程,,,,,
43100,積體電路設計與自動化碩士學位學程,,,,,
53433,積體電路設計與自動化碩士學位學程,,,,,
43365,積體電路設計與自動化碩士學位學程,,,,,
33236,積體電路設計與自動化碩士學位學程,,,,,
58942,積體電路設計與自動化碩士學位學程,,,,,
44007,積體電路設計與自動化碩士學位學程,,,,,
26823,積體電路設計與自動化碩士學位學程,,,,,
24884,積體電路設計與自動化碩士學位學程,,,,,
30194,積體電路設計與自動化碩士學位學程,,,,,
10690,積體電路設計與自動化博士學位學程,,,,,
24812,積體電路設計與自動化博士學位學程,,,,,
10245,積體電路設計與自動化博士學位學程,,,,,
18038,積體電路設計與自動化博士學位學程,,,,,
52318,積體電路設計與自動化博士學位學程,,,,,
31209,積體電路設計與自動化博士學位學程,,,,,
48604,積體電路設計與自動化博士學位學程,,,,,
21596,積體電路設計與自動化博士學位學程,,,,,
15518,工業工程學研究所,,,,,
28230,工業工程學研究所,,,,,
14254,工業工程學研究所,,,,,
40564,工業工程學研究所,,,,,
44704,工業工程學研究所,,,,,
24737,工業工程學研究所,,,,,
34614,工業工程學研究所,,,,,
34227,工業工程學研究所,,,,,
29923,工業工程學研究所,,,,,
34183,工業工程學研究所,,,,,
55823,工業工程學研究所,,,,,
16507,工業工程學研究所,,,,,
47055,工業工程學研究所,,,,,
47275,工業工程學研究所,,,,,
34912,工業工程學研究所,,,,,
47128,工業工程學研究所,,,,,
59733,工業工程學研究所,,,,,
54005,工業工程學研究所,,,,,
41540,智慧工程科技全英語學士學位學程 / 工學院院學士學位,,,,,
10492,智慧工程科技全英語學士學位學程,,,,,
38320,智慧工程科技全英語學士學位學程,,,,,
48372,智慧工程科技全英語學士學位學程,,,,,
40240,食品安全與健康研究所,,,,,
38591,食品安全與健康研究所,,,,,
54417,資訊管理學系,,,,,
28849,資訊管理學系,,,,,
53220,資訊管理學系,,,,,
11567,資訊管理學系,,,,,
34659,資訊管理學系,,,,,
49415,資訊管理學系,,,,,
59413,資訊管理學系,,,,,
35228,資訊管理學系,,,,,
23398,資訊管理學系,,,,,
25340,資訊管理學系,,,,,
21514,資訊管理學系,,,,,
16486,資訊管理學系 / 資訊管理學研究所,,,,,
43506,資訊管理學研究所,,,,,
47709,資訊管理學研究所,"The purpose of the course is to provide a seminar on leading issues in the area of distributed computing and systems. Some selected papers will be assigned to the students for presentation and discussions, hoping to stimulate new research ideas and directions.",,,,
34068,資訊管理學研究所,,,,,
35516,資訊管理學研究所,,,,,
38022,資訊管理學研究所,,,,,
13095,資訊管理學研究所,,,,,
47904,資訊管理學研究所,,,,,
95038,統計碩士學位學程,,,,,
11683,統計碩士學位學程,,,,,
38250,統計碩士學位學程,,,,,
20462,統計碩士學位學程,,,,,
37114,統計碩士學位學程,,,,,
20872,氣候變遷與永續發展國際學位學程,,,,,
11684,氣候變遷與永續發展國際學位學程,,,,,
12433,氣候變遷與永續發展國際學位學程,,,,,
26471,氣候變遷與永續發展國際學位學程,,,,,
39388,氣候變遷與永續發展國際學位學程,,,,,
29233,氣候變遷與永續發展國際學位學程,,,,,
16729,氣候變遷與永續發展國際學位學程,,,,,
38746,氣候變遷與永續發展國際學位學程,,,,,
38056,氣候變遷與永續發展國際學位學程,,,,,
27337,氣候變遷與永續發展國際學位學程,,,,,
23120,氣候變遷與永續發展國際學位學程,,,,,
41942,氣候變遷與永續發展國際學位學程,,,,,
56907,氣候變遷與永續發展國際學位學程,,,,,
95063,新聞研究所,,,,,
52225,新聞研究所,,,,,
19763,新聞研究所,,,,,
48154,新聞研究所,,,,,
57437,日本語文學研究所,,,,,
56371,,本,"在於讓同學瞭解環境問題背後的制度面因素及其如何影響環境現況與發展。課程名稱雖為「環境法」，但內容並不以法律為限，而是涵蓋環境問題的成因、因應制度及執行成效的評估與檢討，強調法律制度與環境問題的整體界面。課程內容結合生態、經濟、政策、科技等面向，作政策與法律的分析與探討，並以臺灣實際面臨的環境制度問題作為探討對象。本課程討論的主題包括：環境議題的發展歷程、環境權的論爭、環境立法、環境管制結構、環境影響評估、環境訴訟、環境責任，以及國際環境議題等。
課程目標
本課程的目標，在於讓同學瞭解環境問題背後的制度面因素及其如何影響環境上的現況。雖然是法律課程，但希望同學能知道法律制度背後的經濟社會與政治因素與考量。",本課程進行方式包括教師演講以及課堂討論。每週均有指定的閱讀進度，修課同學須於上課前事先閱讀。授課教師將於課堂中討論當週,,
21403,法律學系,,,,,
13590,科際整合法律學研究所 / 法律研究所 / 法律學系,,,,,
12805,科際整合法律學研究所 / 法律研究所,本專題研究選擇公司法重要議題，輔以相關之法院判決為教材，由修課同學個別報告後共同討論。學期中，擬邀請法律實務家，利用一到兩次之課堂時間，分享企業法制之實務經驗。,從司法判決之解析，檢討司法實務之趨勢是否符合立法目的，或針對司法實務見解不一致之情形，嘗試提出立法論之建言，藉此強化研究所同學對我國公司法議題之掌握。,修課同學除個別口頭報告外，期末尚須繳交一份書面報告。,"50%	

出席及個別口頭報告


50%	

期末書面報告

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",每位同學個別報告前，請詳盡準備報告內容。
15393,科際整合法律學研究所 / 法律研究所,,,,,
27655,法律研究所 / 科際整合法律學研究所,,,,,
32734,科際整合法律學研究所 / 法律研究所,,,,,
42144,法律研究所 / 科際整合法律學研究所,,,,,
49246,法律研究所,,,,,
34943,法律研究所,,,,,
27922,科際整合法律學研究所,,,,,
37266,科際整合法律學研究所,,,,,
12777,科際整合法律學研究所,,,,,
58255,科際整合法律學研究所,,,,,
27555,語言學研究所 / 神經生物與認知科學學程,,,,,
59870,,,,,,
27007,語言學研究所,,,,,
45124,神經生物與認知科學學程 / 語言學研究所,,,,,
21456,語言學研究所 / 神經生物與認知科學學程,,,,,
42082,語言學研究所,,,,,
50319,語言學研究所,,,,,
37626,語言學研究所,,,,,
35519,圖書資訊學系,,,,,
33505,圖書資訊學系,,,,,
38701,圖書資訊學系,,,,,
35344,圖書資訊學系,,,,,
21753,圖書資訊學系,,,,,
13514,,,,,,
95089,圖書資訊學系,,,,,
41906,圖書資訊學研究所,,,,,
25457,圖書資訊學研究所,,,,,
45772,圖書資訊學研究所,,,,,
34764,圖書資訊學研究所,,,,,
53932,圖書資訊學研究所,,,,,
44138,圖書資訊學研究所,,,,,
48454,圖書資訊學研究所,,,,,
35520,圖書資訊學研究所,,,,,
41126,圖書資訊學研究所,,,,,
57514,圖書資訊學研究所,,,,,
56296,圖書資訊學研究所,,,,,
36606,圖書資訊學研究所,,,,,
21994,圖書資訊學研究所,,,,,
40224,圖書資訊學研究所,,,,,
51859,圖書資訊學研究所,,,,,
50423,圖書資訊學研究所,,,,,
23541,圖書資訊學研究所,,,,,
48795,圖書資訊學研究所,,,,,
22664,圖書資訊學研究所,,,,,
54384,圖書資訊學研究所,,,,,
45536,圖書資訊學研究所,,,,,
52784,圖書資訊學研究所,,,,,
33664,圖書資訊學研究所,,,,,
15132,圖書資訊學研究所,,,,,
41644,圖書資訊學研究所,,,,,
25362,圖書資訊學研究所,,,,,
36671,圖書資訊學研究所,,,,,
18606,圖書資訊學研究所,,,,,
15136,森林環境暨資源學系,,,,,
47287,,,,,,
22880,,,,,,
53769,生命科學系,,,,,
55697,,,,,,
19822,,,,,,
26905,生命科學系,,,,,
27835,生命科學系,,,,,
31726,生命科學系,,,,,
22024,,,,,,
14257,生命科學系,,,,,
22310,生命科學系,,,,,
50840,生命科學系,,,,,
48152,生命科學系,,,,,
14065,生命科學系,,,,,
30784,生命科學系,,,,,
44901,生命科學系,,,,,
58698,生命科學系,,,,,
54100,生命科學系,,,,,
24275,生命科學系,,,,,
57321,生命科學系,,,,,
20285,生命科學系 / 生命科學院院學士學位,,,,,
47769,生命科學系,,,,,
54817,生命科學系,,,,,
12794,生命科學系,,,,,
50507,生命科學系,,,,,
58221,生命科學系,,,,,
59892,生命科學所,,,,,
48415,生命科學所,,,,,
52147,生命科學所 / 神經生物與認知科學學程,,,,,
17312,生命科學所,,,,,
59515,生命科學所 / 生命科學系,,,,,
31396,生命科學所,,,,,
13524,生命科學所,,,,,
17070,生命科學所 / 生命科學院院學士學位,,,,,
42964,生命科學所 / 生命科學院院學士學位,,,,,
29525,生命科學所,,,,,
36139,神經生物與認知科學學程 / 生命科學所,,,,,
28796,生命科學所,,,,,
42542,生命科學所,,,,,
43583,生命科學所,,,,,
32255,生命科學所,,,,,
27046,生命科學所,,,,,
13558,數學系,,,,,
95009,數學系,,,,,
95051,數學系,,,,,
95059,數學系,,,,,
45914,數學研究所,,,,,
23658,數學系 / 數學研究所,,,,,
16908,,,,,,
12895,數學研究所,,,,,
41388,數學研究所 / 應用數學科學研究所,,,,,
43576,數學研究所,,,,,
10390,數學研究所,,,,,
23095,工商管理學系 / 商學研究所,"Psychology is one of the major contributing disciplines to management. As a field of study, psychology builds its systematic knowledge upon both rigorous scientific methodology and deep humanistic concerns. With such a unique dual characteristic, psychological knowledge is easily applied to issues at work and problems of management, such as creativity and innovation, interpersonal influence and leadership, communication and motivation, personality assessment and talent development, interpersonal relationships at work, team collaboration and conflict management, occupational stress and work well-being, etc. It is hoped that students will have a fair grasp of basic theories and research in psychology, especially those closely related to the human aspects of various work and management issues. With such knowledge, students will be able to apply psychology to promote both productivity and well-being in their future work.","1. Appreciate the importance and implications of psychological knowledge.
2. Learn the basic concepts, theories, and research in the relevant subfields of psychology.
3. Learn to apply the systematic knowledge of psychological science at work.
4. Enhance self-awareness and practical social and teamwork skills in the business environment.","1. Attend every class and actively participate in classroom activities.
2. Participate in Work Group activities and contribute constructively to the Term Project.
3. Complete assignments on time.","20%	

出席及課堂活動參與

含課堂小組作業


20%	

個案討論

含個案報告


10%	

個人作業


50%	

期末報告

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",課前3，課後3
27240,財務金融學研究所,,,,,
44644,商學研究所,,,,,
27146,商學研究所,,,,,
55258,商學研究所,,,,,
20773,商學研究所,,,,,
95034,商學研究所,,,,,
57088,商學研究所,,,,,
44479,商學研究所,本課程將邀請科管領域不同教職發展路徑的教授前來課堂上與學生分享其個人經歷，提供科管組學生與學術界前輩交流的機會。,"1. 協助本所科技管理組博士生了解科技管理教職工作發展的不同路徑
2. 提供本所科技管理組博士生的學術交流機會
3. 啟發本所科技管理組博士生於教職發展之規劃想法",請務必於課堂前5~10分鐘抵達教室,,1 hour
21826,商學研究所,,,,,
15400,分子與細胞生物學研究所,,,,,
14743,分子與細胞生物學研究所,,,,,
37571,,,,,,
31238,分子與細胞生物學研究所,,,,,
23608,分子與細胞生物學研究所,,,,,
37146,,,,,,
35169,分子與細胞生物學研究所,,,,,
16340,分子與細胞生物學研究所,,,,,
24455,分子與細胞生物學研究所,,,,,
39593,分子與細胞生物學研究所,,,,,
57302,分子與細胞生物學研究所,,,,,
53789,分子與細胞生物學研究所,,,,,
29589,分子與細胞生物學研究所,,,,,
12047,分子與細胞生物學研究所,,,,,
18124,分子與細胞生物學研究所,,,,,
56528,分子與細胞生物學研究所,,,,,
36370,分子與細胞生物學研究所,,,,,
29139,分子與細胞生物學研究所,,,,,
37079,分子與細胞生物學研究所,,,,,
27509,分子與細胞生物學研究所,,,,,
13917,分子與細胞生物學研究所,,,,,
53238,分子與細胞生物學研究所,,,,,
22904,分子與細胞生物學研究所,,,,,
38991,分子與細胞生物學研究所,,,,,
56304,分子與細胞生物學研究所,,,,,
24358,獸醫學研究所 / 獸醫學系,,,,,
34210,分子暨比較病理生物學研究所 / 獸醫學研究所,,,,,
32589,分子暨比較病理生物學研究所 / 獸醫學研究所,,,,,
12932,分子暨比較病理生物學研究所,,,,,
31021,分子暨比較病理生物學研究所,,,,,
44971,分子暨比較病理生物學研究所,,,,,
22629,分子暨比較病理生物學研究所,,,,,
32095,分子暨比較病理生物學研究所,,,,,
45255,分子暨比較病理生物學研究所,,,,,
11749,分子暨比較病理生物學研究所,,,,,
19838,分子暨比較病理生物學研究所,,,,,
23543,醫療器材與醫學影像研究所,,,,,
11452,醫療器材與醫學影像研究所,,,,,
32904,醫療器材與醫學影像研究所,,,,,
38508,醫療器材與醫學影像研究所,,,,,
58763,醫療器材與醫學影像研究所,,,,,
22960,醫療器材與醫學影像研究所,,,,,
34920,醫療器材與醫學影像研究所,,,,,
29723,醫療器材與醫學影像研究所,,,,,
21335,醫療器材與醫學影像研究所,,,,,
41695,醫療器材與醫學影像研究所,,,,,
57372,醫療器材與醫學影像研究所,,,,,
48017,醫療器材與醫學影像研究所,,,,,
23942,醫療器材與醫學影像研究所,,,,,
20449,醫療器材與醫學影像研究所,,,,,
42172,醫療器材與醫學影像研究所,,,,,
39685,機械工程學系,,,,,
44172,機械工程學系,,,,,
12200,機械工程學系,,,,,
46155,機械工程學系,,,,,
36122,機械工程學系,,,,,
41264,,"工程圖為工程界之共同語言，一張好的工程圖必須能完整地表達與傳遞工程意念，製圖者與閱圖者必須能夠精準地掌握圖面的內涵，完成雙方概念的正確溝通。目前我們使用的語言是依CNS 3工程製圖國家標準所制定的。
工程圖學學習之主要目標，在於建立學生掌握與運用此項工程溝通的能力與培養學生的空間觀念，除能繪製基本工程圖外，還能迅速地識讀他人所繪之圖，並能檢查其是否正確。除了繪製閱讀工程圖外，也能熟悉物體在工程圖中之基本表達方式，並讓學生能對相關的電腦繪圖有一基本的認識與學會操作要領。
應用工程圖學之基礎，可以正確的判讀與繪製機械工程圖，以能進行必要的機械工程分析、設計與零件製作、組裝等工作。本課程與後續的電腦輔助機械製圖為一連貫課程，並且與機動學、機械設計原理、或是機械製造等各課程相關，可以應用到實際的機械設計與實務相關課程上。","1.瞭解基本投影幾何原理，
2.建立學生基本製圖（手繪與電腦製圖）與識圖能力。

課程內容區分為二個主要部份：
1.AutoCAD
2.3D CAD(Inventor)",,,
44254,機械工程學系,,,,,
32343,機械工程學系,,,,,
32215,機械工程學系,,,,,
17796,機械工程學系,,,,,
51214,機械工程學系,,,,,
